"V1" "V2"
"result.1" 1 0.637218935808545
"result.2" 2 0.232639583399903
"result.3" 3 0.357573129767214
"result.4" 4 2.2608343983325
"result.5" 5 3.14410882017991
"result.6" 6 2.24069056204837
"result.7" 7 1.37708085791265
"result.8" 8 0.383817609627543
"result.9" 9 0.166850004606784
"result.10" 10 0.208746307454935
"result.11" 11 1.84730223524355
"result.12" 12 4.60871295389643
"result.13" 13 1.1381076126807
"result.14" 14 0.202846883488104
"result.15" 15 1.61211794838357
"result.16" 16 0.707634487432625
"result.17" 17 6.55917782300501
"result.18" 18 0.198836634527322
"result.19" 19 0.131439025685603
"result.20" 20 1.07499081648145
"result.21" 21 0.184871730613804
"result.22" 22 0.677642550798662
"result.23" 23 0.355576505087427
"result.24" 24 0.606719027810274
"result.25" 25 0.648668562819185
"result.26" 26 0.0588673812027239
"result.27" 27 1.31805814446601
"result.28" 28 0.593400399233364
"result.29" 29 0.651704629238352
"result.30" 30 0.996495905996579
"result.31" 31 1.22057560760509
"result.32" 32 1.08688296953388
"result.33" 33 0.146142206494195
"result.34" 34 0.100528891143293
"result.35" 35 0.291390692423454
"result.36" 36 1.2035093977562
"result.37" 37 0.355592928103115
"result.38" 38 1.60316780416562
"result.39" 39 1.16201958585281
"result.40" 40 0.249882859010876
"result.41" 41 0.27499711388814
"result.42" 42 1.05599775466614
"result.43" 43 1.25907230818865
"result.44" 44 0.318974307560745
"result.45" 45 0.105000915339381
"result.46" 46 0.0691801621506416
"result.47" 47 2.04541404027546
"result.48" 48 0.207993796076887
"result.49" 49 1.11856717264025
"result.50" 50 0.431196381794745
"result.51" 51 1.02637145586371
"result.52" 52 0.269930579029816
"result.53" 53 1.91318413887906
"result.54" 54 0.217701186377295
"result.55" 55 3.08368097677878
"result.56" 56 1.37546436127747
"result.57" 57 0.067122824938863
"result.58" 58 0.465884681593738
"result.59" 59 0.46961695277364
"result.60" 60 5.44635970915858
"result.61" 61 0.193716672938413
"result.62" 62 0.416703075423328
"result.63" 63 0.0722108458155066
"result.64" 64 0.116688294332463
"result.65" 65 0.158971548268831
"result.66" 66 0.139622654840427
"result.67" 67 0.311633169327624
"result.68" 68 0.130540730853657
"result.69" 69 0.25222025042875
"result.70" 70 1.0899729117975
"result.71" 71 0.177361549789753
"result.72" 72 0.843975280731262
"result.73" 73 0.568314136989079
"result.74" 74 2.10923902914394
"result.75" 75 0.231053294790464
"result.76" 76 0.0755689997794336
"result.77" 77 1.5798482972944
"result.78" 78 0.41603802469688
"result.79" 79 0.209558710380935
"result.80" 80 0.141121003513287
"result.81" 81 0.635636817625259
"result.82" 82 0.621532584490776
"result.83" 83 0.212298317413504
"result.84" 84 0.59375011650583
"result.85" 85 1.46771894136734
"result.86" 86 3.97056790515533
"result.87" 87 1.16369782372015
"result.88" 88 1.06387860612382
"result.89" 89 0.139899923737528
"result.90" 90 0.22730634205468
"result.91" 91 0.111529889238287
"result.92" 92 0.951928074173188
"result.93" 93 2.18775265004641
"result.94" 94 0.0540488161069877
"result.95" 95 0.636589114944723
"result.96" 96 0.446309923208998
"result.97" 97 0.124766570522647
"result.98" 98 2.60182049879902
"result.99" 99 3.04504658972848
"result.100" 100 2.21989253702496
"result.101" 101 3.24616852035267
"result.102" 102 0.132011510231042
"result.103" 103 1.18363976355671
"result.104" 104 1.73544855311884
"result.105" 105 4.21416084235242
"result.106" 106 0.767090848187338
"result.107" 107 1.58840594811586
"result.108" 108 0.181166219892677
"result.109" 109 7.30865966710697
"result.110" 110 0.266155111843477
"result.111" 111 0.421392744583723
"result.112" 112 1.11140385045192
"result.113" 113 1.49295289224755
"result.114" 114 0.4238969616192
"result.115" 115 0.188360479585613
"result.116" 116 0.97879244557535
"result.117" 117 0.111451811441778
"result.118" 118 1.72126223812516
"result.119" 119 0.34187425460583
"result.120" 120 0.658577050299327
"result.121" 121 0.118525816084216
"result.122" 122 0.423195626901585
"result.123" 123 27.2249513767634
"result.124" 124 3.51094240731474
"result.125" 125 2.65792073431085
"result.126" 126 0.0541896309826735
"result.127" 127 0.101499641785878
"result.128" 128 0.271299353082714
"result.129" 129 0.628427836032373
"result.130" 130 0.72934915414526
"result.131" 131 0.168564656843729
"result.132" 132 0.0578045766914327
"result.133" 133 0.105402570900764
"result.134" 134 0.384869671556415
"result.135" 135 0.712453073241769
"result.136" 136 0.858679712297916
"result.137" 137 0.674692875083154
"result.138" 138 1.43547358326351
"result.139" 139 0.144924388628111
"result.140" 140 0.124303945867531
"result.141" 141 7.17867045397216
"result.142" 142 0.0673924801115955
"result.143" 143 1.29636152187132
"result.144" 144 0.168113757816895
"result.145" 145 0.122859417121083
"result.146" 146 0.57812834534345
"result.147" 147 0.555945443657413
"result.148" 148 4.72112942457109
"result.149" 149 0.667335252436638
"result.150" 150 0.35906809569512
"result.151" 151 0.282904631363365
"result.152" 152 2.43565111754131
"result.153" 153 0.354028876721346
